state,income_employee_day,employees_business,salary_employee_day
Chiapas,1677.6977520699786,5,12.118321781517096
Oaxaca,6011.352823598721,5,336.65541785894624
Michoacan,7338.152915996137,6,280.8794214676537
Nayarit,14310.183720311947,6,271.62394201228875
Oaxaca,4735.038414902536,4,126.70604433032908
Ags,24895.355290244996,10,755.6767852411235
Hidalgo,26818.679570590837,6,688.2003016640564
Yucatan,50920.26964748137,8,490.7027277282243
Hidalgo,22915.2896218031,5,400.5832053915276
Mexico,15219.368722098217,6,295.2914940333104
Tlaxcala,1903.200998876553,4,50.00149266455195
Oaxaca,4770.902276141827,5,105.98080953275242
Jalisco,9690.345550599592,7,385.77553481768547
Yucatan,3978.689763461539,6,66.59280873076924
Yucatan,2771.729207713268,6,39.01651275937958
Jalisco,8388.873717604265,7,323.0394935518538
Oaxaca,28444.218273875882,10,704.9633929765886
Zacatecas,6355.493964835164,6,107.1432372967033
Michoacan,5074.893465109161,4,37.180436084472554
BC,20525.390460525836,11,557.9009726867863
Yucatan,3845.5189902312104,6,41.41334719699572
Tabasco,10231.737475376345,7,271.24076588681635
Guanajuato,8266.992932107554,6,319.94579704470567
Michoacan,6456.58265120566,6,204.87703716620166
Veracruz,5548.869458379785,4,90.86744853214418
Tabasco,12071.657716241725,7,247.04719520235545
Guanajuato,6586.432508842424,6,256.5326357041457
Veracruz,17997.8331247322,7,738.4526826857302
Jalisco,21259.177687205407,7,528.9128888065503
Chiapas,2639.3835637315665,5,83.47415652745806
Hidalgo,13469.341694434597,4,230.52468450903933
Sinaloa,12239.437390734265,7,566.570668463481
Guanajuato,5423.067868470682,6,282.60518019916566
Puebla,20958.927377907537,6,668.1975331169772
Colima,43417.56694372244,15,950.8170264896032
Morelos,10776.167369268662,5,287.7634187902615
Oaxaca,3220.702209225483,4,24.204974755485065
Puebla,4657.38359261611,4,79.40923228864297
Tamaulipas,29234.841098347,12,917.4107739714219
Tamaulipas,9444.346990862108,7,242.5322861583402
Zacatecas,2152.715803884658,6,33.2160367716266
Guanajuato,5698.8925313910595,6,228.6473794956126
Queretaro,11545.469926019561,9,377.27371622181704
Veracruz,25767.099113335433,6,724.420520964691
Chiapas,2896.2519716873753,4,21.660566288058426
Puebla,1916.2743783967392,4,13.643053511705686
Jalisco,4435.871198024948,6,73.05438344594596
Yucatan,2222.954244535291,6,45.69531553479059
Guerrero,5769.139836694177,5,165.03145384031453
BCS,17715.293173297097,11,661.3636836013186
Puebla,126504.68776995063,5,1020.4652843480051
Zacatecas,4799.2105188992045,7,197.25116650088418
Puebla,4801.455311055065,4,115.59989092055486
Nuevo Leon,43930.989599347115,15,498.5815336218186
Michoacan,10357.595588999118,7,691.9579370747416
Tlaxcala,1956.289085393773,4,37.02400602869353
Puebla,2120.8342008961913,4,28.80584337191934
Sinaloa,10587.297920250674,7,312.3260890267879
Jalisco,4273.568783892347,6,95.16019022394055
Veracruz,3852.2051314847945,5,169.57537661001788
Veracruz,1614.6120787635216,5,21.557542367788464
Puebla,5345.47125443787,4,90.76869955621302
Mexico,7127.365156335145,5,229.0159349548594
Jalisco,4337.966553222896,5,74.92357876824668
Tlaxcala,2941.544632459175,4,89.4729252002977
Hidalgo,8103.215948838896,5,216.72321226415093
Zacatecas,8955.63873530595,7,260.5456285478031
Puebla,1447.5897651926814,4,13.052044855177227
Jalisco,13264.152251395106,9,542.440332607024
Hidalgo,24330.317009724917,8,819.9303870052516
Jalisco,4909.42567393544,6,212.5575670072115
Guerrero,1664.8629261019878,6,21.66191456352636
Tamaulipas,17860.872687375435,9,554.6634373804683
Puebla,4387.739970315637,5,168.64784051595268
Michoacan,8117.562199913489,6,475.4417224785523
Hidalgo,10553.39555854973,6,387.70097697207257
Tlaxcala,8423.299638670307,4,145.3134265697768
Sonora,6049.338911472447,7,104.80284530261969
Jalisco,9458.88285541408,8,329.0641981479533
Mexico,17360.882895788433,6,347.59991132693915
Veracruz,25847.977911511567,9,894.1330957504034
Jalisco,8893.063163056457,7,433.42909965034966
Tamaulipas,15192.56682608306,7,549.6368357712468
Yucatan,16518.467205334066,8,97.27488900706786
Sinaloa,35841.128363579475,11,646.1260170465486
SLP,2847.692469397691,6,179.4102610585617
Chiapas,6933.023618329869,4,197.29937954781707
SLP,2329.4855574097,5,52.50273391155731
BCS,27821.83481882964,15,689.8796665494044
Sonora,17380.64523996412,18,1063.2341815709801
Guerrero,6779.273448467832,6,215.99743373916834
Michoacan,4499.828373861655,5,122.6215287250533
Chiapas,9238.986818543017,6,257.4860389036251
Puebla,1797.9256440333859,5,43.25487880667719
Jalisco,6042.252068554643,7,245.5658541620483
Oaxaca,8742.59566092752,5,100.65380967092474
Veracruz,41810.71154552908,10,1515.5262078421397
Guanajuato,9500.789321253089,7,551.03448148738
Michoacan,7109.134460489944,5,206.96458803974835
SLP,12486.192912195858,6,210.3309596116065
Sinaloa,10797.119601212358,8,346.3117297168355
Durango,6850.199357487061,4,141.33267901124398
Oaxaca,16075.184400648981,4,170.89633117007062
Guanajuato,5527.524667066972,6,241.50754626750444
Oaxaca,3000.3987652767787,5,34.438048840762036
Puebla,3111.1736876401774,4,72.1089008910711
Michoacan,13302.244486080752,6,532.0693947121889
Morelos,2931.1047798761056,6,90.07273213748724
Oaxaca,6614.18559765276,5,191.46036892460774
Guerrero,3220.225767211791,4,19.06058792650919
Tlaxcala,3017.1080338891875,4,60.0669188542227
Chihuahua,10971.735422437672,5,301.2065682932026
Chihuahua,9080.542543614578,7,173.58863475507545
Hidalgo,9213.131419182084,5,520.1814622687439
Jalisco,8047.402230354923,7,405.56718167380194
Veracruz,11810.178140305388,6,205.17794590895994
Jalisco,5216.592608623959,5,283.20527248742684
Chiapas,4162.41352862254,6,57.878071093151036
Nuevo Leon,4766.911666904523,7,124.12925217639503
Oaxaca,1994.608369846154,3,3.9653127384615385
Chiapas,11499.541811649322,7,417.91459179627446
Mexico,7420.188467741936,6,172.5853568031431
Guerrero,12794.332195845696,7,490.1470583200183
Sonora,8532.551036475263,7,230.3158961719032
Campeche,10203.407452298092,5,243.80236109444377
Nayarit,5271.993181818181,4,73.77868685230433
Tabasco,12753.717184927216,7,410.79831043175426
Yucatan,30054.877173290304,12,622.4642752581057
Jalisco,20362.369908953977,10,701.2453610150028
Chiapas,2782.1070135455807,4,20.037286830136445
Tamaulipas,15961.59119680716,8,825.8497539275002
Michoacan,4644.300791410425,5,77.04207974594213
Jalisco,7482.589779038167,6,57.108288018433186
SLP,5077.857186405499,5,111.59545829549877
Jalisco,7425.756479049406,6,217.30733724202625
Yucatan,9068.463816429146,7,230.74834458427097
Guanajuato,17769.391222255486,8,603.5471499705313
Hidalgo,10382.444883365733,6,582.4049274507082
Colima,13439.626147791867,7,303.3354521374996
Veracruz,4344.758457940189,5,231.0399952023029
Colima,57647.20884231467,11,905.610553364512
Tamaulipas,21278.876582150613,8,511.49237840294967
Yucatan,11051.380797431559,7,305.1086133888672
Mexico,7945.074616263401,5,242.6584746958424
Zacatecas,5169.216100400839,6,147.8853344944964
SLP,9992.723058608059,6,301.53917130647136
Mexico,4018.5313262599466,4,79.89758548850575
Tlaxcala,6202.554807372115,5,168.09367238530697
Zacatecas,17032.485931069237,8,489.4556171807866
Quintana Roo,25304.333556170597,19,393.39760402251613
Veracruz,15165.3204885239,6,454.77496436496756
Puebla,3692.612316786134,4,224.0812819086338
Tlaxcala,14679.814482125628,6,654.7139713621613
Puebla,1995.2097058823526,5,170.33640227228017
Chiapas,9891.605374362669,6,280.4885107930614
Oaxaca,15945.719321065437,6,611.8136109191631
Sonora,27302.23448202283,12,655.6526767310359
Chiapas,2773.2434798060317,4,42.29482669058057
Michoacan,3880.2085785953177,5,77.3233164994426
Zacatecas,8899.73843382842,6,382.8617736274292
Michoacan,9258.703903245192,5,386.99404837740383
Jalisco,7991.765024517315,6,145.91075515246706
Hidalgo,3422.692546383156,4,140.2551337815301
Hidalgo,13636.699638773389,4,239.56385904365905
Durango,17350.926907466557,7,650.430637143063
Oaxaca,4729.083227836353,5,120.64878016409267
Tlaxcala,2110.0961917927034,4,58.73223225321192
Michoacan,6734.782629768606,5,196.29788808630394
Coahuila,12550.269681283347,10,241.31871055793079
Yucatan,23491.866821737476,10,501.9424118244854
Hidalgo,5590.415479069065,5,158.43569982620525
Oaxaca,6471.294484392419,5,153.40633567447045
Hidalgo,6122.436045509073,5,282.4787606837607
Tamaulipas,12847.592132867136,8,550.6023774754657
Puebla,2122.9848181107827,5,6.146864516409099
Chiapas,8017.037014008976,6,253.491171381662
Chiapas,995.785845823231,5,57.16792258100065
Hidalgo,1609.2074341412012,4,10.184699222866175
Mexico,14238.310908866268,6,337.840365035422
Sinaloa,16705.193669008466,9,594.2459969946477
Chiapas,12030.452852690434,6,342.73660951896426
Yucatan,6284.470967139657,6,281.15904200896193
Veracruz,3673.016665702718,4,102.26447582417583
Ags,7251.589647844566,7,339.6881806080986
Sonora,13742.7137205176,12,566.2405152251057
Chiapas,6769.783030128621,6,153.38625844552325
Michoacan,13284.63222941442,6,584.9385018064129
BCS,20420.37222658133,10,506.41792500543573
Zacatecas,8369.648706814278,8,471.978232168989
Jalisco,8535.663620749547,7,285.535719392875
Oaxaca,4987.518036770921,5,159.77109361792054
Michoacan,6810.8661829932835,6,268.24511722215186
Yucatan,4199.473759305211,5,48.19736965811966
Zacatecas,6895.648323923782,5,105.36773839096684
Oaxaca,3631.799087024087,4,17.786989024864024
Puebla,1298.1177378255945,5,13.074341983186688
Chiapas,2102.3022731755427,4,121.04584415550713
Mexico,15806.95280868293,7,331.5699931690235
Veracruz,4957.339066117828,5,99.91307692307693
Chihuahua,25834.800831954002,11,736.479946532799
Veracruz,7805.103992992941,5,229.30356162089754
Queretaro,16860.942312914514,8,318.67474802861767
Yucatan,7114.956884494814,6,142.43096995820272
Veracruz,9879.790835254664,4,663.2639216097255
Chiapas,3613.6339656964656,5,107.74976843115306
Sonora,36634.00514548013,12,689.8004925550584
Hidalgo,23741.85054428455,6,646.6009156405312
Guerrero,1915.0408352564102,4,34.869530320512816
Hidalgo,5588.042656012177,3,144.8490557604496
Zacatecas,12887.819299694967,9,385.0607758789253
Guerrero,2515.608053052717,4,52.74865374529316
Jalisco,8407.694217812987,7,417.92861405197306
Guanajuato,6511.930773863095,7,334.66477043517386
Veracruz,6434.122085239085,5,163.9609718918919
Puebla,1970.4415121027619,4,41.835959496584486
Oaxaca,1112.0377869591348,5,38.214234224759615
Veracruz,11595.52350016634,6,399.10392072967875
Chiapas,2748.8738053044185,5,73.11308612170727
SLP,10050.008999339498,7,364.9871900721472
Chiapas,7590.996446345935,4,100.3578612154021
Michoacan,8921.121374273187,5,222.04536459822705
Jalisco,8699.38656323991,6,330.13308201640876
Mexico,2250.5040157649373,4,38.58897251870936
Morelos,4005.39364457471,5,138.535975395781
Nuevo Leon,50564.81648812731,27,571.184348442493
Puebla,3845.707952681647,4,146.3621088240118
Hidalgo,18495.685916834198,5,576.9467733573167
Chiapas,5070.966497541958,5,122.58945797680985
Mexico,10747.639900544516,6,228.70095912572634
Chiapas,9882.58164947518,4,123.5868676457243
Durango,27544.317341875325,9,772.4313415806228
Yucatan,8811.77549048174,7,249.02360635198133
Tlaxcala,2777.4298680633296,4,59.57709079641772
Tlaxcala,5100.246712068773,4,94.36016629451827
Tlaxcala,3225.548076596023,4,115.60556982600734
Jalisco,6647.513863110377,7,146.38560562315254
Oaxaca,3458.7778013325255,6,111.43712015445183
Michoacan,6512.17675992297,4,143.14018329410507
Puebla,2077.463701346615,4,59.85945412900449
Chiapas,6760.258019235297,6,293.98985876908586
Guerrero,5464.14215766503,5,24.27494995784357
Puebla,13683.363018672198,5,519.5013283992978
Yucatan,2535.2834825786904,5,26.612740195253323
Hidalgo,8812.007265144126,5,359.2550734502708
Guanajuato,6144.453269799306,7,208.26165824521007
Chihuahua,12009.070295919593,6,393.7045930605053
Tlaxcala,2054.614497319035,4,69.68056898329552
Puebla,1789.0114571462489,4,39.74632484567901
Jalisco,4487.740915183558,6,241.2262395748008
Mexico,2227.7332270299144,4,24.10355186965812
Mexico,3087.22902770885,6,56.67090028949545
Oaxaca,2702.518618606524,4,14.170611659283127
Chiapas,1736.5194816849819,3,69.52454326923078
Oaxaca,3286.3049273354063,5,82.87048833986752
Zacatecas,8694.552428068115,7,125.9220230769231
CDMX,27098.338445920937,11,258.98553820206615
Puebla,11444.980527047765,5,375.27679383272584
Oaxaca,9332.201392180095,6,456.99635982500905
Puebla,10283.942374245727,6,173.43545497185738
Veracruz,4061.214828029113,4,59.58049364920793
Veracruz,20241.746094482285,7,754.809720677373
Guanajuato,21980.759562164676,10,699.6334457770263
Oaxaca,43546.9862910948,10,2016.1047717842325
Michoacan,5281.372134472228,5,99.29234809839664
Veracruz,9170.554657312761,5,299.9563653366584
Oaxaca,8636.229540489936,4,92.73527535496957
Veracruz,3313.790146166233,5,15.383585253313514
Chiapas,18384.513001510237,9,530.039506241937
Durango,15556.822299898444,6,463.6088061807704
Yucatan,5858.04233044026,5,111.75020719885211
Tlaxcala,4862.871459261617,4,112.86312212334134
Mexico,1390.838896220602,4,23.485239704221012
Jalisco,9080.005716603806,7,525.5000889176388
Yucatan,6854.675939816961,6,108.10072077734013
Puebla,23191.152801860026,4,577.883203814628
Sonora,11925.132466892082,12,788.8884471682164
Hidalgo,11728.81853146853,4,375.4765823462252
Jalisco,3910.1723159024887,5,62.82944423392699
Hidalgo,5917.570703952011,5,165.23813949658904
Chiapas,4995.384882504577,6,98.84878002764597
Mexico,14477.720718116307,4,140.9596636919725
Quintana Roo,22525.015461517472,13,354.79823630885255
Chihuahua,13275.236562760343,7,375.22425576228824
Mexico,14280.165560366286,7,292.0221652058473
Michoacan,3630.0733422541675,5,104.43791577458327
Chiapas,10673.12925297888,7,366.9963708758033
Sonora,14398.84443407324,9,300.34938561272503
Oaxaca,17763.488805344365,6,952.4685575991352
Tabasco,15281.610462976902,8,513.1657780955726
Veracruz,5289.8233813566585,5,138.7531198010462
Tlaxcala,17198.663891402717,6,1649.905862745098
Tlaxcala,12271.363306266463,5,424.2581199098576
Veracruz,10511.7063499001,5,450.0430113011988
CDMX,73353.44617643885,14,409.7767693040429
Guerrero,19322.66362760658,7,507.78146421171374
Michoacan,9465.450234760154,6,552.1741313874326
Nuevo Leon,11753.097645982782,9,310.57371451493077
Michoacan,4192.993423480567,5,129.68734168492676
Durango,9744.295586258402,5,329.58812628827485
Guanajuato,9191.2420873105,8,254.3156969399214
Jalisco,6136.672473544155,7,312.3919628380469
Zacatecas,17642.88340489391,9,566.5054251628151
Puebla,7215.665451486259,5,369.71827284395357
Coahuila,19092.11731108609,13,575.2758981545808
Guerrero,9413.479752468142,5,288.47967774605655
Mexico,2800.3461970869366,5,66.23983397815203
Sinaloa,27160.097543459226,11,681.8660465262133
Michoacan,17898.66429167039,6,192.27923735817026
Oaxaca,6329.799720618364,5,218.87040715216986
Campeche,17880.515938201028,7,461.4779980461683
Puebla,3528.197462556347,4,99.16208747758228
Chihuahua,10775.093845565749,6,320.8661247353564
Guerrero,9255.377208848053,6,289.72961163160846
Tlaxcala,1425.3622879981463,4,48.17581504865616
Mexico,21450.90297653867,9,673.8329742144738
Puebla,3614.9873454355975,4,68.75787153902488
Tamaulipas,6873.545482954545,7,284.47101387674826
Veracruz,9376.780610834716,6,284.588544138283
Mexico,4630.7543126312885,4,78.10018606867894
Mexico,14839.076802981914,8,493.7500860680894
Hidalgo,9993.550823234984,4,130.85795378907622
Veracruz,4727.117658489804,4,214.61672037149202
BC,20172.427741735177,13,609.4174206803699
Mexico,10759.600557634129,5,170.94547385474658
SLP,9555.062641566878,6,378.961184392125
Morelos,4003.0787331002334,5,80.29441733100234
Veracruz,11326.33187257886,4,354.5127621748755
Yucatan,3101.6745394414506,6,49.22688498285155
Morelos,10216.294916041681,5,297.63772636390786
Hidalgo,5719.134569717881,4,201.16307834381976
Yucatan,20323.32471659395,10,708.4176541881669
Chihuahua,17947.76195137198,7,480.87330353030205
Puebla,4440.768355877978,5,125.05118633008729
Mexico,9800.039906609583,6,261.85646224482093
Chiapas,1858.8435952224415,5,70.07221052487398
Oaxaca,18380.87669203588,7,596.7880497417777
Tlaxcala,4505.203433163603,4,245.7166726590741
Veracruz,10876.740735622527,6,561.6658566785327
Puebla,12868.167647014858,5,375.38439901043387
Hidalgo,9171.067561408236,6,329.40727580942115
Michoacan,10081.599958864665,5,316.0363934594817
Tabasco,13932.522472988312,7,312.6588142216632
Coahuila,9962.425175772738,8,422.66246977277467
Queretaro,6315.846018941688,6,124.87390654424316
Yucatan,4160.282751917894,6,123.95205525606471
Sinaloa,8713.709846574191,7,273.1510199090527
Tabasco,11862.057120684434,7,254.77183419139917
Puebla,1249.6137746191007,5,23.84322723894463
Veracruz,7780.6306483744165,5,407.6669902783681
Oaxaca,12503.641624705378,4,344.71581074566103
Guerrero,1931.7270265228601,5,31.867295617962284
Puebla,4692.502958168396,4,71.09057569273563
Veracruz,42097.578626124116,10,1071.8642463120846
Durango,21793.17794547225,6,759.0979760359191
Campeche,17223.75778831607,6,377.77842458978233
Chiapas,2233.0192458631486,3,73.89358072450806
Puebla,2428.4079251901944,4,72.81445126796281
Chiapas,3404.7608196721308,6,78.38368923917612
Puebla,1696.0166053921566,5,3.337084558823529
Puebla,2703.0641919975187,4,47.03136246898263
Guerrero,4147.375326676529,5,58.3283227071006
Mexico,2202.2220449744764,5,58.759737370181305
Sonora,27483.987740236837,15,653.049934420803
Veracruz,112706.58179402833,7,941.6853814524292
Mexico,3423.702486880266,4,94.07657761358928
Chihuahua,22630.03839618326,10,694.9666564743668
Zacatecas,3922.4410975012247,5,68.86626861832436
Oaxaca,7157.242553667263,5,116.09802130427713
Michoacan,91856.45425967855,11,1273.7150501468857
Michoacan,11153.114892004545,4,284.5954228874574
Mexico,2054.0895314996574,4,23.873703249828807
Mexico,3066.2639450327,5,124.83330037371537
Campeche,31288.82924016282,9,653.7069329923808
Veracruz,16500.137661370405,7,151.52079304483996
Puebla,7697.265416800772,3,335.3504673318314
Mexico,10944.704443351888,5,208.07740426338057
Puebla,12505.332555383748,6,598.8650963164208
Oaxaca,10506.494842460614,4,186.75226498932426
Tamaulipas,23558.68524291498,6,467.53681275303643
Veracruz,27654.145560755143,7,720.0886158141595
Sinaloa,15231.392846505836,8,518.7225639671839
Nuevo Leon,13223.508366892984,9,200.0326746070977
Nayarit,3991.8670308028954,6,162.68809973068508
Jalisco,4191.609420346388,6,156.30426607114993
Veracruz,82342.94151601492,12,1377.7252785041642
Sonora,8424.970169474325,7,172.40770608382383
Guerrero,5076.766445739749,5,100.70630080568935
Michoacan,3748.893935876522,5,117.5243951562304
Puebla,9485.250397290854,5,344.12186509137695
Puebla,1818.6973737825485,4,49.254333084873785
Oaxaca,12528.595907823521,5,524.4633401672953
Mexico,20073.90771637122,5,234.41135500220582
Mexico,4344.496834309895,4,99.82205190805288
Michoacan,5289.386244182863,8,528.1718694223925
Veracruz,2462.466484794276,5,64.39094610912343
Coahuila,34201.2875652449,13,663.5024650269766
Coahuila,14013.54736248495,10,318.76261571992495
Guerrero,2391.0434823395058,5,44.647716330858955
Chiapas,5262.291088401128,5,146.33349405960533
SLP,12216.180351428233,7,532.4948061119671
SLP,27528.006290138117,10,710.745280789194
Michoacan,5890.985404426835,5,179.32586067085668
Sinaloa,24660.84009090086,12,708.7585433291757
Oaxaca,8079.16067368592,5,407.7447136361176
SLP,24446.91717071863,8,479.00204860122085
Chihuahua,14388.169662950082,6,353.3507986395253
Quintana Roo,11481.55954888751,10,187.38107147710946
SLP,11964.878242417462,8,595.4949746899165
Hidalgo,12572.980880794332,5,372.3611903832208
Oaxaca,3722.966761849262,5,83.17064306526807
Veracruz,1953.3993478903421,4,56.15049948274588
Guerrero,11926.773781905924,6,546.1658032443747
Colima,6389.386467551622,7,168.96474835488996
Veracruz,13595.293016324194,6,703.4068637610785
Mexico,5575.052339283923,4,72.33903032544379
Jalisco,7515.423781245684,6,270.32508500207155
Jalisco,24086.782944034654,9,506.6436422110993
Puebla,653.2910845044379,5,13.773495562130178
Guerrero,9772.15576342087,5,272.6204800765119
Michoacan,2536.239767408989,4,55.66301319219776
Veracruz,24904.500030118674,9,920.6207502560087
Puebla,9811.852251908396,5,177.29344271873165
Hidalgo,6170.648746883903,4,243.62569689280627
Jalisco,8840.592812329514,7,297.8903870400679
Durango,12097.290585744531,6,525.8606450247
Veracruz,6966.803903241695,4,203.45088217515894
Michoacan,3038.1142912650007,4,149.04856482392287
Oaxaca,2537.4963006213843,4,63.765612438397255
Oaxaca,3508.495104543108,6,81.85198300636723
Veracruz,16779.743300637805,6,216.90874876787785
Mexico,2421.452438762355,4,72.62049679039536
Veracruz,4135.410607630893,4,81.60575894365115
Durango,8165.317468259895,5,259.86399029126216
Oaxaca,2541.7830374409114,5,62.48632173936398
Veracruz,13768.053590907108,6,302.23915534054714
Guanajuato,7557.712033397411,6,223.76236220698362
Jalisco,15251.74768342039,9,522.2438471776284
Mexico,3840.7796307366248,5,102.65383776458442
SLP,5931.849508104564,6,168.8034740232362
Chiapas,2947.6890093240095,6,148.44944187062939
Nayarit,29340.192087397114,8,769.200678409068
Chiapas,2778.034875851996,5,40.1811118027542
Queretaro,24953.11112677568,9,521.9047038239546
Veracruz,9387.42145390071,5,240.88217110903284
Sinaloa,24716.53127620362,15,800.6633140091992
Michoacan,2997.617233475945,5,101.76894935824674
Oaxaca,8705.192892019531,6,343.26482650284163
Oaxaca,21040.996889140275,9,2080.037233220211
Chiapas,1237.7986635635107,5,25.11055373338452
Michoacan,7127.242635658914,6,243.11250864639234
Hidalgo,83027.74271442535,7,1204.8976467193513
Durango,11814.10306608884,5,208.89780574214518
Michoacan,16634.617755636915,8,1019.108873101908
BC,69093.58381716293,10,661.4222654883765
Yucatan,1662.1910801115982,7,22.590519430051813
Guanajuato,7895.164522068439,7,268.5196366736758
Mexico,2730.1490193378622,5,53.72405082308304
Jalisco,7685.262294480329,7,397.02922724603644
Mexico,8586.669289122712,5,178.72153130346032
Veracruz,62425.60692811683,7,959.3823887410776
Michoacan,3529.9742936687976,5,127.21051420395958
Tlaxcala,3164.5616005608977,4,81.889902210203
Jalisco,4825.33140461925,7,162.2441927183997
Veracruz,5173.869317490263,6,101.4981215159445
Morelos,16579.531047390417,7,399.74229707771724
Queretaro,36994.09143165437,11,620.503919000096
Jalisco,3674.3100181623936,4,107.94816431623931
Sonora,7862.771403649587,6,219.23452856768444
Michoacan,3203.5877333440617,5,69.18293686635019
Mexico,2754.2247579801156,5,82.59776687598115
Veracruz,20534.229134274767,8,714.480416993925
Michoacan,18169.530932020072,7,644.4149185766157
Veracruz,7810.014757361779,4,165.50289246544475
Guerrero,5386.230899272647,3,35.54745029755345
Veracruz,8580.322384709885,4,152.83485936023436
Chiapas,1362.393454513523,5,22.04538538373727
Veracruz,7878.960899175451,4,168.43651414257386
Guerrero,5357.487959935897,5,144.91747977564103
Guerrero,5120.525554733728,4,107.39130910225592
Jalisco,19248.390129143554,7,450.9218453871311
Puebla,5440.430434398586,4,124.78327485145336
Jalisco,6566.661615037854,7,221.05899569438822
Michoacan,16271.09044827382,7,776.2252075561081
Tlaxcala,4014.989270586242,5,130.9296072305998
Oaxaca,13676.147505197503,5,410.1995574695575
Nuevo Leon,26231.333516558767,18,642.0947906551312
Veracruz,11351.215693655164,4,347.84373982072765
Puebla,10813.956030615333,5,415.5209069362628
SLP,7255.342438503014,7,243.02367825351755
Oaxaca,3236.0247012302284,5,25.44571011896715
Puebla,3960.4446934791094,4,94.91549293244825
Nuevo Leon,22930.60966220583,14,491.3528571931013
Guerrero,1328.6023112668004,3,26.514512725193022
Mexico,23829.630264475607,10,435.54347487943403
Puebla,1812.4377482960078,3,16.336929710321325
Guerrero,7997.7589200203765,5,219.07248556631006
Oaxaca,6166.044168559991,6,265.64572057232505
Guanajuato,12697.374376244104,7,1340.6807726392715
Puebla,1891.3423558995205,4,38.51212606837607
Michoacan,15449.377142723619,7,445.0163199364427
Mexico,6555.513006213842,5,187.2954905006785
Ags,43773.47579939741,10,1004.0036551358061
Mexico,40830.867892962335,11,723.9961520105782
Hidalgo,22719.012684642155,5,439.7417347845131
Zacatecas,12795.072702370304,7,405.2788960675952
Veracruz,18448.728897338406,4,162.05556685678073
Durango,15038.252757503691,7,314.6107169509595
Guanajuato,23079.51208160533,10,810.6167283003954
Puebla,3564.285120772947,5,51.112205499814195
Veracruz,8982.906955847635,6,444.145439849889
Oaxaca,23291.148001769347,8,668.3906730579037
Mexico,12835.497422449345,4,212.22384548144163
Guerrero,4350.919246701932,6,110.37668599834298
Chiapas,8510.246754376749,6,288.21784518196506
Queretaro,13063.310806236883,6,373.8220590856782
Tabasco,14799.772836987442,8,392.22978060975254
Chiapas,8441.215651971075,5,241.43699686888806
Mexico,10897.804368824982,5,149.49698295254058
Oaxaca,4287.7325544028345,5,91.649801277834
Hidalgo,17130.8587753837,6,420.4843393064181
Oaxaca,13679.66561487293,6,398.7322341804537
Chiapas,3831.3297078318506,4,121.47999306645735
Puebla,1160.4823076923078,4,33.76077649456522
Oaxaca,7654.503143263307,5,188.09040844653296
Zacatecas,18463.177151035095,11,654.4393599241847
Veracruz,34023.25869945993,9,1606.6928543278352
Mexico,2783.773396599049,4,64.19955898105376
Oaxaca,5443.26246687523,2,779.6571401934125
Puebla,8533.088838612368,4,205.4160929110106
Coahuila,13772.670997920997,13,632.8558448951306
Guanajuato,10528.158322660689,6,328.13495377411346
SLP,7199.93640780663,6,317.14215560182913
Quintana Roo,19445.851648351647,17,418.52930750538627
Puebla,7662.410973059199,4,345.6635210918114
Jalisco,7593.875606841788,8,259.84331650797833
Chiapas,14033.053703041145,7,488.3510078711986
Chihuahua,28377.178955318344,9,675.9186955839571
Sonora,14418.897076078283,6,319.85436593607733
Puebla,17540.939847340247,6,538.5986751538115
Michoacan,5585.00530653557,6,333.954464877228
Zacatecas,11762.084318280034,8,416.57811300777877
Oaxaca,4359.258924540963,4,176.98594781309095
Chiapas,8606.159070150192,6,269.7345393404624
Hidalgo,6618.562564555585,6,165.13505268641842
Mexico,9969.748481281798,7,500.199928240565
Michoacan,4082.994014395478,6,168.83177581029761
Chiapas,3749.792257156906,7,119.43432367242131
Jalisco,9880.890982669327,7,399.4120860704437
Tabasco,9235.286743641362,8,246.20346202237621
Zacatecas,13376.718367954127,8,557.3682126338852
Queretaro,56509.83339834981,12,564.5323092011806
Puebla,2411.0432146200656,4,85.61347928694025
Puebla,11148.661071566223,5,425.2498030209151
Oaxaca,5809.5343762403745,4,152.74966877034214
Mexico,2207.8527108963094,4,36.126332972826816
Veracruz,15032.952873145741,4,496.2182074858541
Yucatan,3339.2870361268124,6,43.91495170803638
Oaxaca,1577.9871331793208,6,19.1104256993007
Oaxaca,4762.220184904916,5,226.45317151411462
Chiapas,7355.318314567207,4,170.65598941698696
Tamaulipas,29351.192128965784,10,772.9039776381879
Mexico,2095.1929494443234,5,34.60506085203748
Chiapas,5549.728087150778,7,242.15612477795125
Tlaxcala,14220.540006868132,5,747.0915501777635
Veracruz,3900.492919075145,5,120.00914669482735
Tamaulipas,27119.59617691846,14,872.2227310032499
Veracruz,6978.847235001841,4,99.25163351122562
Tabasco,28132.248535419556,13,618.810122184139
Guerrero,4122.620785416134,5,41.0246663685152
Puebla,1946.1142069115099,5,15.284516290726819
Quintana Roo,9636.717767284263,7,220.710006488357
Jalisco,5763.520793349413,7,330.49001257248426
Nayarit,9074.667514071294,5,564.2095136022515
Zacatecas,15009.097386531928,8,470.522717571217
Michoacan,3185.6555662240758,5,54.76314940195326
Oaxaca,5286.193581139219,5,252.12161607296508
Veracruz,17645.973293442235,7,625.5734149735702
Hidalgo,5172.719372362751,4,187.05116033350635
